Date,Open,High,Low,Close
19-August-2013,,,,8761.19,
20-August-2013,,,,8622.02,
21-August-2013,,,,8397.75,
22-August-2013,,,,8619.19,
23-August-2013,,,,8660.56,
26-August-2013,,,,8757.50,
27-August-2013,,,,8584.18,
28-August-2013,,,,8684.07,
29-August-2013,,,,8825.01,
30-August-2013,,,,8965.59,
2-September-2013,,,,9037.98,
3-September-2013,,,,8840.48,
4-September-2013,,,,9070.30,
5-September-2013,,,,9050.38,
6-September-2013,,,,9148.59,
10-September-2013,,,,9266.68,
11-September-2013,,,,9372.42,
12-September-2013,,,,9360.27,
13-September-2013,,,,9375.16,
16-September-2013,,,,9143.20,
17-September-2013,,,,9116.86,
18-September-2013,,,,9191.16,
19-September-2013,,,,9315.20,
20-September-2013,,,,9327.45,
23-September-2013,,,,9258.57,
24-September-2013,,,,9278.91,
25-September-2013,,,,9396.55,
26-September-2013,,,,9475.89,
27-September-2013,,,,9472.27,
30-September-2013,,,,9463.81,
1-October-2013,,,,9489.90,
3-October-2013,,,,9580.84,
4-October-2013,,,,9572.95,
7-October-2013,,,,9656.13,
8-October-2013,,,,9674.50,
9-October-2013,,,,9856.43,
10-October-2013,,,,9892.26,
11-October-2013,,,,9783.94,
14-October-2013,,,,9748.85,
15-October-2013,,,,9701.80,
17-October-2013,,,,9648.39,
18-October-2013,,,,9747.20,
21-October-2013,,,,9761.95,
22-October-2013,,,,9778.82,
23-October-2013,,,,9703.07,
24-October-2013,,,,9650.78,
25-October-2013,,,,9573.30,
28-October-2013,,,,9485.04,
29-October-2013,,,,9617.44,
30-October-2013,,,,9731.68,
31-October-2013,,,,9609.08,
1-November-2013,,,,9633.30,
3-November-2013,,,,9707.61,
5-November-2013,,,,9557.17,
6-November-2013,,,,9639.44,
7-November-2013,,,,9638.02,
8-November-2013,,,,9667.63,
11-November-2013,,,,9705.93,
12-November-2013,,,,9705.70,
13-November-2013,,,,9683.94,
14-November-2013,,,,9646.14,
18-November-2013,,,,9699.65,
19-November-2013,,,,9676.49,
20-November-2013,,,,9573.51,
21-November-2013,,,,9452.12,
22-November-2013,,,,9465.36,
25-November-2013,,,,9507.30,
26-November-2013,,,,9433.79,
27-November-2013,,,,9388.18,
