Start Date,1/1/2000,,,
End Date,12/31/2017,,,
,,,,
,SENSEX Index,EURINR Curncy,USDINR Curncy,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST
3/19/2009,9001.75,68.874,50.39,50.67
3/20/2009,8966.68,68.7779,50.64,51.22
3/23/2009,9424.02,68.8095,50.4525,53.47
3/24/2009,9471.04,68.3046,50.73,53.5
3/25/2009,9667.9,68.9312,50.7325,51.75
3/26/2009,10003.1,68.4077,50.6038,53.46
3/27/2009,10048.49,67.2126,50.6038,51.98
3/30/2009,9568.14,67.5835,51.1775,47.99
3/31/2009,9708.5,67.2264,50.73,49.23
4/1/2009,9901.99,67.0927,50.73,48.44
4/2/2009,10348.83,67.832,50.35,52.75
4/3/2009,10348.83,67.9396,50.35,53.47
4/6/2009,10534.87,67.1521,50.06,52.24
4/7/2009,10534.87,66.4263,50.06,51.22
4/8/2009,10742.34,66.6556,50.1925,51.59
4/9/2009,10803.86,65.8557,50.04,54.06
4/10/2009,10803.86,65.9532,50.04,54.06
4/13/2009,10967.22,66.7029,49.8925,53.03
4/14/2009,10967.22,66.1483,49.8925,52.93
4/15/2009,11284.73,65.7014,49.665,52.44
4/16/2009,10947.4,65.6032,49.7612,53.06
4/17/2009,11023.09,65.0385,49.865,53.35
4/20/2009,10979.5,64.8809,50.33,49.86
4/21/2009,10898.11,65.3317,50.4475,49.82
4/22/2009,10817.54,65.4554,50.345,49.81
4/23/2009,11134.99,65.6128,49.93,50.11
4/24/2009,11329.05,65.9484,49.8112,51.67
4/27/2009,11371.85,65.4892,50.2625,50.32
4/28/2009,11001.75,66.4226,50.52,49.99
4/29/2009,11403.25,66.3948,50.0925,50.78
4/30/2009,11403.25,66.1876,50.0925,50.8
5/1/2009,11403.25,66.3967,50.0925,52.85
5/4/2009,12134.75,66.9092,49.9075,54.58
5/5/2009,12131.08,65.7169,49.295,54.12
5/6/2009,11952.75,66.1553,49.645,56.15
5/7/2009,12116.94,65.9834,49.2613,56.47
5/8/2009,11876.43,67.2238,49.285,58.14
5/11/2009,11682.99,67.2596,49.51,57.48
5/12/2009,12158.03,67.3142,49.3275,58.75
5/13/2009,12019.65,67.6081,49.69,58.12
5/14/2009,11872.91,68.0609,49.785,58.59
5/15/2009,12173.42,66.6314,49.395,55.98
5/18/2009,14284.21,64.9462,47.9212,58.47
5/19/2009,14302.03,65.1337,47.775,58.92
5/20/2009,14060.66,65.447,47.49,60.59
5/21/2009,13736.54,65.8109,47.3875,59.93
5/22/2009,13887.15,65.9495,47.1313,60.78
5/25/2009,13913.22,66.2628,47.29,60.21
5/26/2009,13589.23,66.9639,47.9288,61.24
5/27/2009,14109.64,65.9514,47.7088,62.5
5/28/2009,14296.01,66.3732,47.615,64.39
5/29/2009,14625.25,66.7093,47.0913,65.52
6/1/2009,14840.63,66.4954,46.9475,67.97
6/2/2009,14874.91,67.2739,47.02,68.17
6/3/2009,14870.9,66.67,47.045,65.88
6/4/2009,15008.68,66.9361,47.195,68.71
6/5/2009,15103.55,65.815,47.105,68.34
6/8/2009,14665.92,66.1072,47.57,67.88
6/9/2009,15127,66.7911,47.49,69.62
6/10/2009,15466.81,66.0684,47.25,70.8
6/11/2009,15411.47,67.1598,47.6125,71.79
6/12/2009,15237.94,66.7225,47.6075,70.92
6/15/2009,14875.52,65.8469,47.745,70.24
6/16/2009,14957.91,66.1685,47.745,70.24
6/17/2009,14522.84,67.1075,48.1575,70.85
6/18/2009,14265.53,67.0088,48.215,71.06
6/19/2009,14521.89,67.0126,48.085,69.19
6/22/2009,14326.22,67.3918,48.61,66.98
6/23/2009,14324.01,68.339,48.56,68.8
6/24/2009,14422.73,67.646,48.555,68.33
6/25/2009,14345.62,67.9675,48.6075,69.78
6/26/2009,14764.64,67.6143,48.115,68.92
6/29/2009,14785.74,67.7508,48.105,70.99
6/30/2009,14493.84,67.2251,47.905,69.3
7/1/2009,14645.47,67.7236,47.8925,68.79
7/2/2009,14658.49,67.1336,47.95,66.65
7/3/2009,14913.05,66.9657,47.89,65.61
7/6/2009,14043.4,67.9242,48.54,64.05
7/7/2009,14170.45,67.6515,48.445,63.23
7/8/2009,13769.15,67.8803,48.8925,60.43
7/9/2009,13757.46,68.2888,48.715,61.1
7/10/2009,13504.22,68.2893,49.005,60.52
7/13/2009,13400.32,68.618,49.0825,60.69
7/14/2009,13853.7,68.4037,48.9475,60.85
7/15/2009,14253.24,68.6084,48.645,63.52
7/16/2009,14250.25,68.8641,48.7025,63.75
7/17/2009,14744.92,68.7263,48.735,65.38
7/20/2009,15191.01,68.6006,48.1975,66.44
7/21/2009,15062.49,68.8894,48.435,66.87
7/22/2009,14843.12,68.9857,48.5225,67.21
7/23/2009,15231.04,68.517,48.4525,69.25
7/24/2009,15378.96,68.5157,48.2275,70.32
7/27/2009,15375.04,68.571,48.165,70.81
7/28/2009,15331.94,68.3063,48.2075,69.88
7/29/2009,15173.46,68.0281,48.42,66.53
7/30/2009,15387.96,68.0536,48.3675,70.11
7/31/2009,15670.31,68.5401,47.935,71.7
8/3/2009,15924.23,68.6477,47.6425,73.55
8/4/2009,15830.98,68.791,47.755,74.28
8/5/2009,15903.83,68.4619,47.5175,75.51
8/6/2009,15514.03,68.4097,47.67,74.83
8/7/2009,15160.24,67.998,47.835,73.59
8/10/2009,15009.77,67.5997,47.8125,73.5
8/11/2009,15074.59,67.8693,47.965,72.46
8/12/2009,15020.16,68.6439,48.3425,73.41
8/13/2009,15518.49,68.7612,48.115,73.94
8/14/2009,15411.63,68.5248,48.2475,71.44
8/17/2009,14784.92,68.9491,48.9625,70.54
8/18/2009,15035.26,68.9768,48.795,72.37
8/19/2009,14809.64,69.4091,48.795,74.59
8/20/2009,15012.32,69.4182,48.705,73.33
8/21/2009,15240.83,69.6507,48.605,74.19
8/24/2009,15628.75,69.5389,48.615,74.26
8/25/2009,15688.47,69.6358,48.7625,71.82
8/26/2009,15769.85,69.7351,48.9275,71.65
8/27/2009,15781.07,70.1602,48.925,72.51
8/28/2009,15922.34,69.5942,48.6625,72.79
8/31/2009,15666.64,70.1099,48.825,69.65
9/1/2009,15551.19,69.7562,49.025,67.73
9/2/2009,15467.46,69.8553,48.96,67.66
9/3/2009,15398.33,69.7185,48.9125,67.12
9/4/2009,15689.12,69.9009,48.8925,66.82
9/7/2009,16016.32,69.7309,48.665,66.53
9/8/2009,16123.67,70.1829,48.4775,69.42
9/9/2009,16183.55,70.6317,48.51,69.83
9/10/2009,16216.86,70.9247,48.63,69.86
9/11/2009,16264.3,70.6375,48.485,67.69
9/14/2009,16214.19,71.2532,48.745,68.37
9/15/2009,16454.45,71.2979,48.65,69.86
9/16/2009,16677.04,70.9585,48.24,71.67
9/17/2009,16711.11,70.9949,48.1525,71.55
9/18/2009,16741.3,70.8134,48.1425,71.32
9/21/2009,16741.3,70.6711,48.1425,68.69
9/22/2009,16886.43,70.9426,47.9625,70.53
9/23/2009,16719.5,70.7208,48.0075,67.99
9/24/2009,16781.43,70.3505,47.9725,64.82
9/25/2009,16693,70.5412,47.9862,65.11
9/28/2009,16693,70.196,47.9862,65.54
9/29/2009,16852.91,70.1708,48.11,65.49
9/30/2009,17126.84,70.4161,48.11,69.07
10/1/2009,17134.55,69.453,47.755,69.19
10/2/2009,17134.55,69.5907,47.755,68.07
10/5/2009,16866.41,69.6082,47.515,68.04
10/6/2009,16958.54,69.0284,46.8875,68.56
10/7/2009,16806.66,68.5938,46.675,67.2
10/8/2009,16843.54,68.5579,46.3425,69.77
10/9/2009,16642.66,68.3626,46.4175,70
10/12/2009,17026.67,68.6814,46.495,71.36
10/13/2009,17026.67,69.0562,46.495,72.99
10/14/2009,17231.11,68.8461,46.1425,73.87
10/15/2009,17195.2,68.8315,46.24,76.23
10/16/2009,17322.82,68.8961,46.3075,76.99
10/19/2009,17326.01,69.1089,46.3075,77.77
10/20/2009,17223.01,69.1384,46.11,77.24
10/21/2009,17009.17,69.6012,46.4862,79.69
10/22/2009,16789.74,70.0647,46.7431,79.51
10/23/2009,16810.81,69.6896,46.52,78.92
10/26/2009,16740.5,69.2682,46.65,77.26
10/27/2009,16353.4,69.3324,46.925,77.92
10/28/2009,16283.49,69.3879,47.365,75.86
10/29/2009,16052.72,69.9517,47.2094,78.04
10/30/2009,15896.28,69.0712,46.975,75.2
11/2/2009,15896.28,69.743,46.975,76.55
11/3/2009,15404.94,69.8148,47.4156,78.11
11/4/2009,15912.13,69.9462,47.0612,78.89
11/5/2009,16063.9,69.9747,47.02,77.99
11/6/2009,16158.28,69.5074,46.815,75.87
11/9/2009,16498.72,69.7001,46.455,77.77
11/10/2009,16440.56,69.7162,46.4875,77.5
11/11/2009,16849.6,69.4053,46.315,78.7
11/12/2009,16696.03,69.2559,46.65,76.77
11/13/2009,16848.83,69.072,46.3425,76.31
11/16/2009,17032.51,69.1942,46.225,78.76
11/17/2009,17050.65,68.9051,46.3056,78.97
11/18/2009,16998.78,69.1365,46.22,79.47
11/19/2009,16785.65,69.6938,46.6937,77.64
11/20/2009,17021.85,69.3263,46.635,77.2
11/23/2009,17180.18,69.5457,46.485,77.46
11/24/2009,17131.08,69.4434,46.3938,76.46
11/25/2009,17198.95,69.9761,46.215,78.44
11/26/2009,16854.93,69.7579,46.445,76.99
11/27/2009,16632.01,69.9539,46.6387,77.18
11/30/2009,16926.22,69.8429,46.515,78.47
12/1/2009,17198.27,69.8825,46.3175,79.35
12/2/2009,17169.91,69.7129,46.3412,77.88
12/3/2009,17185.68,69.3845,46.0912,78.36
12/4/2009,17101.54,68.7828,46.2925,77.52
12/7/2009,16983.14,69.0553,46.5713,76.43
12/8/2009,17227.68,68.642,46.68,75.19
12/9/2009,17125.22,68.554,46.545,72.39
12/10/2009,17189.31,68.7516,46.655,71.86
12/11/2009,17119.03,68.0757,46.545,71.88
12/14/2009,17097.55,68.4836,46.705,72.71
12/15/2009,16877.16,67.9083,46.715,72.87
12/16/2009,16912.77,67.8501,46.6656,74.29
12/17/2009,16894.25,67.2406,46.885,73.37
12/18/2009,16719.83,66.9911,46.725,73.75
12/21/2009,16601.2,66.8998,46.845,72.99
12/22/2009,16692,66.71,46.8131,73.46
12/23/2009,17231.11,67.2132,46.875,75.45
12/24/2009,17360.61,67.0984,46.65,76.31
12/25/2009,17360.61,67.2181,46.65,76.31
12/28/2009,17360.61,66.9989,46.65,77.32
12/29/2009,17401.56,66.9924,46.6706,77.64
12/30/2009,17343.82,67.0407,46.75,78.03
12/31/2009,17464.81,66.6147,46.525,77.93
1/1/2010,17464.81,66.788,46.62,77.93
1/4/2010,17558.73,66.751,46.3062,80.12
1/5/2010,17686.24,66.4332,46.2444,80.59
1/6/2010,17701.13,66.0785,45.8587,81.89
1/7/2010,17615.72,65.3925,45.675,81.51
1/8/2010,17540.29,65.953,45.7706,81.37
1/11/2010,17526.71,65.8126,45.3313,80.97
1/12/2010,17422.51,66.162,45.7175,79.83
1/13/2010,17509.8,66.2089,45.6362,78.82
1/14/2010,17584.87,66.0137,45.625,78.57
1/15/2010,17554.3,65.668,45.775,77.11
1/18/2010,17641.08,65.6581,45.645,77.1
1/19/2010,17486.06,65.3759,45.805,77.63
1/20/2010,17474.49,64.683,45.93,76.32
1/21/2010,17051.14,65.117,46.045,74.58
1/22/2010,16859.68,65.369,46.155,72.83
1/25/2010,16780.46,65.203,46.14,73.69
1/26/2010,16780.46,64.529,46.14,73.29
1/27/2010,16289.82,65.177,46.365,72.24
1/28/2010,16306.87,64.653,46.3587,72.13
1/29/2010,16357.96,64.0158,46.1782,71.46
2/1/2010,16356.03,64.397,46.375,73.11
2/2/2010,16163.44,64.411,46.235,76.06
2/3/2010,16496.05,63.8405,45.9775,75.92
2/4/2010,16224.95,63.446,46.2538,72.13
2/5/2010,15790.93,63.9151,46.7425,69.59
2/8/2010,15935.61,63.973,46.8112,70.11
2/9/2010,16042.18,64.0225,46.6681,72.67
2/10/2010,15922.17,63.6902,46.4869,73.12
2/11/2010,16152.59,63.4765,46.5,74.12
2/12/2010,16152.59,63.33,46.5,72.9
2/15/2010,16038.35,63.0012,46.325,72.51
2/16/2010,16226.68,63.6081,46.2125,75.68
2/17/2010,16428.91,62.828,46.115,76.27
2/18/2010,16327.84,62.54,46.2713,77.78
2/19/2010,16191.63,62.8915,46.3056,78.19
2/22/2010,16237.05,62.7095,46.2156,78.61
2/23/2010,16286.32,62.5055,46.24,77.25
2/24/2010,16255.97,62.7715,46.3437,78.09
2/25/2010,16254.2,62.8355,46.4138,76.29
2/26/2010,16429.55,62.8432,46.085,77.59
3/1/2010,16429.55,62.4403,46.085,76.89
3/2/2010,16772.56,62.392,46.0088,78.18
3/3/2010,17000.01,62.584,45.8363,79.25
3/4/2010,16971.7,62.1665,45.815,78.54
3/5/2010,16994.49,61.939,45.615,79.89
3/8/2010,17102.6,62.062,45.5325,80.47
3/9/2010,17052.54,62.0003,45.635,79.91
3/10/2010,17098.33,61.972,45.3638,80.48
3/11/2010,17167.96,62.2345,45.6113,80.28
3/12/2010,17166.62,62.6008,45.445,79.39
3/15/2010,17164.99,62.3215,45.5888,78.63
3/16/2010,17383.18,62.68,45.5888,80.53
3/17/2010,17490.08,62.357,45.355,81.96
3/18/2010,17519.26,61.8228,45.4544,81.48
3/19/2010,17578.23,61.5288,45.4966,79.88
3/22/2010,17410.57,61.6935,45.595,80.54
3/23/2010,17451.02,61.3328,45.595,80.7
3/24/2010,17451.02,60.4868,45.595,79.62
3/25/2010,17558.85,60.3005,45.515,79.61
3/26/2010,17644.76,60.5228,45.24,79.29
3/29/2010,17711.35,60.5378,44.9744,81.17
3/30/2010,17590.17,60.412,45.075,81.28
3/31/2010,17527.77,60.563,44.9175,82.7
4/1/2010,17692.62,60.9015,44.9175,84.01
4/2/2010,17692.62,60.4505,44.9175,84.01
4/5/2010,17935.68,59.907,44.445,85.88
4/6/2010,17941.37,59.5005,44.455,86.15
4/7/2010,17970.02,59.2983,44.545,85.59
4/8/2010,17714.4,59.2735,44.465,84.81
4/9/2010,17933.14,59.634,44.2938,84.83
4/12/2010,17853,60.464,44.455,84.77
4/13/2010,17821.96,60.6558,44.4738,85.63
4/14/2010,17821.96,60.3745,44.4738,86.9
4/15/2010,17639.26,60.1905,44.4388,87.59
4/16/2010,17591.18,59.7845,44.33,85.99
4/19/2010,17400.68,60.3473,44.7313,84.23
4/20/2010,17460.58,59.7253,44.5063,84.8
4/21/2010,17472.56,59.56,44.555,85.7
4/22/2010,17573.99,59.1913,44.5456,85.67
4/23/2010,17694.2,59.3895,44.4363,87.25
4/26/2010,17745.28,59.4228,44.395,86.83
4/27/2010,17690.62,58.5825,44.445,85.78
4/28/2010,17380.08,59.0273,44.6475,86.16
4/29/2010,17503.47,58.9723,44.52,86.9
4/30/2010,17558.71,58.857,44.365,87.44
5/3/2010,17386.08,58.6595,44.5256,88.94
5/4/2010,17137.14,57.8985,44.625,85.67
5/5/2010,17087.96,57.4485,44.9363,82.61
5/6/2010,16987.53,57.4088,45.3063,79.83
5/7/2010,16769.11,58.119,45.4775,78.27
5/10/2010,17330.55,57.4005,44.8588,80.12
5/11/2010,17141.53,57.1135,45.295,80.49
5/12/2010,17195.81,56.7393,45.1106,82.4
5/13/2010,17265.87,56.4713,45.0775,81.43
5/14/2010,16994.6,55.9815,45.205,77.93
5/17/2010,16835.56,56.4268,45.63,75.1
5/18/2010,16875.76,55.635,45.5863,74.43
5/19/2010,16408.49,57.526,46.3688,73.69
5/20/2010,16519.68,58.4025,46.8175,71.84
5/21/2010,16445.61,58.973,46.9244,71.68
5/24/2010,16469.55,58.0658,46.9763,71.17
5/25/2010,16022.48,58.6568,47.6963,69.55
5/26/2010,16387.84,57.4318,47.31,71.74
5/27/2010,16666.4,57.779,47.31,74.66
5/28/2010,16863.06,56.857,46.355,74.02
5/31/2010,16944.63,57.0545,46.3675,74.65
6/1/2010,16572.03,57.5993,47.1575,72.71
6/2/2010,16741.84,57.5193,46.985,73.75
6/3/2010,17022.33,56.598,46.695,75.41
6/4/2010,17117.69,56.3633,46.845,72.09
6/7/2010,16781.07,56.0648,47.095,72.12
6/8/2010,16617.1,56.096,46.945,72.3
6/9/2010,16657.89,56.2673,47.025,74.27
6/10/2010,16922.08,56.718,46.97,75.29
6/11/2010,17064.95,56.6565,46.845,74.35
6/14/2010,17338.17,56.8555,46.4913,75.66
6/15/2010,17412.83,57.2508,46.5675,77.1
6/16/2010,17462.87,57.166,46.5569,78.14
6/17/2010,17616.69,57.2378,46.315,78.68
6/18/2010,17570.82,57.0363,46.1744,78.22
6/21/2010,17876.55,56.2475,45.7544,78.82
6/22/2010,17749.69,56.497,46.245,78.04
6/23/2010,17755.94,56.861,46.1875,76.27
6/24/2010,17730.24,57.2785,46.4863,76.47
6/25/2010,17574.53,57.0408,46.29,78.12
6/28/2010,17774.26,56.6358,46.2125,77.59
6/29/2010,17534.09,56.601,46.485,75.44
6/30/2010,17700.9,56.815,46.45,75.01
7/1/2010,17509.33,58.2845,46.575,72.34
7/2/2010,17460.95,58.519,46.7856,71.65
7/5/2010,17441.44,58.6485,46.78,71.47
7/6/2010,17614.48,59.1368,46.9063,71.45
7/7/2010,17471.03,59.4435,47.035,73.51
7/8/2010,17651.73,59.367,46.865,74.71
7/9/2010,17833.54,58.992,46.6644,75.42
7/12/2010,17937.2,58.8125,46.78,74.37
7/13/2010,17985.9,59.3785,46.78,76.73
7/14/2010,17938.16,59.4245,46.6981,76.66
7/15/2010,17909.46,60.2615,46.605,76.09
7/16/2010,17955.82,60.406,46.7725,75.37
7/19/2010,17928.42,60.9455,47.125,75.62
7/20/2010,17878.14,60.8888,47.3638,76.22
7/21/2010,17977.23,60.0695,47.1669,75.37
7/22/2010,18113.15,60.7548,47.1275,77.82
7/23/2010,18130.98,60.5688,46.945,77.45
7/26/2010,18020.05,61.1455,47.0475,77.5
7/27/2010,18077.61,60.6495,46.675,76.13
7/28/2010,17957.37,60.7105,46.7663,76.06
7/29/2010,17992,60.784,46.5406,77.59
7/30/2010,17868.29,60.5533,46.4075,78.18
8/2/2010,18081.21,60.7485,46.25,80.82
8/3/2010,18114.83,61.0278,46.1725,82.68
8/4/2010,18217.44,60.578,46.165,82.2
8/5/2010,18172.83,60.8055,46.185,81.61
8/6/2010,18143.99,61.074,46.16,80.16
8/9/2010,18287.5,61.022,46.1325,80.99
8/10/2010,18219.99,61.053,46.3975,79.6
8/11/2010,18070.19,59.9825,46.6975,77.64
8/12/2010,18073.9,59.992,46.78,75.52
8/13/2010,18167.03,59.4985,46.765,75.11
8/16/2010,18050.78,59.876,46.8025,75.63
8/17/2010,18048.85,60.0835,46.6463,76.93
8/18/2010,18257.12,59.7623,46.575,76.47
8/19/2010,18454.94,59.449,46.575,75.3
8/20/2010,18401.82,59.248,46.675,74.26
8/23/2010,18409.35,58.9925,46.6475,73.62
8/24/2010,18311.59,59.181,46.9163,72.38
8/25/2010,18179.64,59.3635,46.9125,73.48
8/26/2010,18226.35,59.5328,46.8488,75.02
8/27/2010,17998.41,59.755,46.8875,76.65
8/30/2010,18032.11,59.3958,46.915,76.6
8/31/2010,17971.12,59.6603,47.075,74.64
9/1/2010,18205.87,59.8283,46.8125,76.35
9/2/2010,18238.31,59.8455,46.7125,76.93
9/3/2010,18221.43,59.94,46.64,76.67
9/6/2010,18560.05,59.9051,46.545,76.87
9/7/2010,18645.06,59.2955,46.8375,77.74
9/8/2010,18666.71,59.1635,46.64,78.17
9/9/2010,18799.66,58.8553,46.4785,77.47
9/10/2010,18799.66,58.699,46.4785,78.16
9/13/2010,19208.33,59.666,46.3975,79.07
9/14/2010,19346.96,59.6505,46.445,79.27
9/15/2010,19502.11,60.129,46.3613,79.42
9/16/2010,19417.49,60.369,46.155,78.48
9/17/2010,19594.75,60.053,45.84,78.21
9/20/2010,19906.1,59.8325,45.705,79.32
9/21/2010,20001.55,59.9932,45.675,78.42
9/22/2010,19941.72,60.9843,45.585,77.95
9/23/2010,19861.01,60.83,45.6575,78.11
9/24/2010,20045.18,60.7203,45.255,78.87
9/27/2010,20117.38,60.701,45.0188,78.57
9/28/2010,20104.86,60.8746,45.1575,78.71
9/29/2010,19956.34,61.1565,44.945,80.77
9/30/2010,20069.12,60.8269,44.945,82.31
10/1/2010,20445.04,61.0622,44.48,83.75
10/4/2010,20475.73,61.1603,44.58,83.28
10/5/2010,20407.71,61.5232,44.69,84.84
10/6/2010,20543.08,61.5345,44.515,85.06
10/7/2010,20315.32,61.826,44.195,83.43
10/8/2010,20250.26,61.6868,44.435,84.03
10/11/2010,20339.89,61.9317,44.4088,83.72
10/12/2010,20203.34,61.7194,44.6675,83.88
10/13/2010,20687.88,62.1947,44.51,84.85
10/14/2010,20497.64,62.0904,44.1225,84.2
10/15/2010,20125.05,62.1072,44.105,82.45
10/18/2010,20168.89,61.6486,44.365,84.37
10/19/2010,19983.13,61.5938,44.35,81.1
10/20/2010,19872.15,61.3527,44.3575,83.6
10/21/2010,20260.58,62.1247,44.305,81.83
10/22/2010,20165.86,62.103,44.59,82.96
10/25/2010,20303.12,62.2593,44.3563,83.54
10/26/2010,20221.39,61.9017,44.44,83.66
10/27/2010,20005.37,61.3523,44.455,83.23
10/28/2010,19941.04,61.7168,44.5238,83.59
10/29/2010,20032.34,61.5488,44.4275,83.15
11/1/2010,20355.63,62.049,44.48,84.62
11/2/2010,20345.69,61.9867,44.38,85.41
11/3/2010,20465.74,62.3258,44.355,86.38
11/4/2010,20893.57,62.9103,44.2113,88
11/5/2010,21004.96,61.881,44.215,88.11
11/8/2010,20852.38,61.7689,44.3825,88.46
11/9/2010,20932.48,61.7175,44.325,88.33
11/10/2010,20875.71,61.0343,44.3138,88.96
11/11/2010,20589.09,60.8522,44.31,88.81
11/12/2010,20156.89,61.3568,44.83,86.34
11/15/2010,20309.69,61.6073,45.235,86.76
11/16/2010,19865.14,61.5546,45.315,84.73
11/17/2010,19865.14,60.9354,45.315,83.28
11/18/2010,19930.64,61.6927,45.23,85.05
11/19/2010,19585.44,62.1565,45.29,84.34
11/22/2010,19957.59,62.3005,45.4088,83.96
11/23/2010,19691.84,61.8318,45.575,83.25
11/24/2010,19459.85,61.1115,45.705,85.84
11/25/2010,19318.16,60.6643,45.5175,86.1
11/26/2010,19136.61,60.6563,45.855,85.58
11/29/2010,19405.1,60.4674,45.935,87.34
11/30/2010,19521.25,59.8042,45.885,85.92
12/1/2010,19850,59.4605,45.3813,88.87
12/2/2010,19992.7,59.7029,45.2944,90.69
12/3/2010,19966.93,59.7681,45.105,91.42
12/6/2010,19981.31,59.62,44.95,91.45
12/7/2010,19934.64,59.6918,44.645,91.39
12/8/2010,19696.48,59.6456,45.085,90.77
12/9/2010,19242.36,59.7659,45.225,90.99
12/10/2010,19508.89,59.6728,45.0575,90.48
12/13/2010,19691.78,59.8132,45.1375,91.19
12/14/2010,19799.19,60.5623,44.9475,91.4
12/15/2010,19647.77,60.4859,45.3975,92.15
12/16/2010,19864.85,60.0288,45.355,91.6
12/17/2010,19864.85,60.2554,45.355,91.67
12/20/2010,19888.88,59.8373,45.475,92.74
12/21/2010,20060.32,59.4889,45.235,93.2
12/22/2010,20015.8,59.3008,45.095,93.65
12/23/2010,19982.88,59.1675,45.165,94.25
12/24/2010,20073.66,59.178,45.1225,93.77
12/27/2010,20028.93,59.5481,45.2444,93.85
12/28/2010,20025.42,59.7438,45.095,94.38
12/29/2010,20256.03,59.1,45.045,94.14
12/30/2010,20389.07,59.6068,44.965,93.09
12/31/2010,20509.09,59.803,44.705,94.75
1/3/2011,20561.05,59.5408,44.715,94.84
1/4/2011,20498.72,60.2531,44.985,93.53
1/5/2011,20301.1,59.9167,45.33,95.5
1/6/2011,20184.74,59.3017,45.2525,94.52
1/7/2011,19691.81,58.9043,45.385,93.33
1/10/2011,19224.12,58.77,45.4456,95.7
1/11/2011,19196.34,58.4696,45.165,97.61
1/12/2011,19534.1,58.5275,45.135,97.57
1/13/2011,19182.82,59.4639,45.2406,97.29
1/14/2011,18860.44,60.6416,45.365,98.38
1/17/2011,18882.25,60.4384,45.5188,97.43
1/18/2011,19092.05,60.9203,45.4275,97.8
1/19/2011,18978.32,61.1939,45.46,98.16
1/20/2011,19046.54,61.4855,45.535,96.58
1/21/2011,19007.53,61.722,45.62,97.6
1/24/2011,19151.28,61.9296,45.6788,96.61
1/25/2011,18969.45,62.2498,45.7063,95.25
1/26/2011,18969.45,62.269,45.7063,97.91
1/27/2011,18684.43,62.5477,45.565,97.39
1/28/2011,18395.97,62.8343,45.7563,99.42
1/31/2011,18327.76,62.7513,45.905,101.01
2/1/2011,18022.22,63.0083,45.7663,101.74
2/2/2011,18090.62,63.1097,45.6275,102.34
2/3/2011,18449.31,62.7806,45.615,101.76
2/4/2011,18008.15,62.1506,45.6,99.83
2/7/2011,18037.19,61.6277,45.4864,99.25
2/8/2011,17775.7,61.824,45.305,99.92
2/9/2011,17592.77,62.0158,45.485,102.32
2/10/2011,17463.04,62.3407,45.7325,101.44
2/11/2011,17728.61,61.8093,45.685,100.94
2/14/2011,18202.2,61.2683,45.505,103.08
2/15/2011,18273.8,61.5905,45.515,101.64
2/16/2011,18300.9,61.487,45.515,103.78
2/17/2011,18506.82,61.4788,45.3475,102.59
2/18/2011,18211.52,61.3174,45.21,102.52
2/21/2011,18438.31,61.5838,44.9925,105.74
2/22/2011,18296.16,61.7227,45.265,105.78
2/23/2011,18178.33,61.9864,45.1338,111.25
2/24/2011,17632.41,62.638,45.475,111.36
2/25/2011,17700.91,62.4804,45.325,112.14
2/28/2011,17823.4,62.6494,45.2708,111.8
3/1/2011,18446.5,62.1618,44.9575,115.42
3/2/2011,18446.5,62.1591,44.9575,116.35
3/3/2011,18489.76,62.5235,45.045,114.79
3/4/2011,18486.45,62.8419,44.9875,115.97
3/7/2011,18222.67,63.2207,45.0525,115.04
3/8/2011,18439.65,62.8041,45.0875,113.06
3/9/2011,18469.95,62.6223,45.005,115.94
3/10/2011,18327.98,62.489,45.185,115.43
3/11/2011,18174.09,62.3022,45.2425,113.84
3/14/2011,18439.48,62.9233,45.0663,113.72
3/15/2011,18167.64,62.8248,45.2456,108.59
3/16/2011,18358.69,62.8949,45.1175,110.6
3/17/2011,18149.87,63.3051,45.185,114.9
3/18/2011,17878.81,63.7345,45.1256,113.93
3/21/2011,17839.05,63.7715,45.0138,114.96
3/22/2011,17988.3,64.034,44.9638,115.7
3/23/2011,18206.16,63.5113,44.8525,115.55
3/24/2011,18350.74,63.2513,44.7563,115.72
3/25/2011,18815.64,63.3043,44.675,115.59
3/28/2011,18943.14,62.9684,44.8375,114.8
3/29/2011,19120.8,62.9794,44.7825,115.16
3/30/2011,19290.18,63.0675,44.755,115.13
3/31/2011,19445.22,63.3943,44.585,117.36
4/1/2011,19420.39,63.0016,44.585,118.7
4/4/2011,19701.73,63.0945,44.585,121.06
4/5/2011,19686.82,62.9742,44.4163,122.22
4/6/2011,19612.2,63.1646,44.17,122.3
4/7/2011,19591.18,63.1586,44.205,122.67
4/8/2011,19451.45,63.5616,44.0769,126.65
4/11/2011,19262.54,64.1487,44.395,123.98
4/12/2011,19262.54,64.0477,44.395,120.43
4/13/2011,19696.86,64.6034,44.505,122.33
4/14/2011,19696.86,64.0016,44.505,122
4/15/2011,19386.82,64.1508,44.335,123.45
4/18/2011,19091.17,63.5267,44.4575,121.61
4/19/2011,19121.83,63.5915,44.485,121.33
4/20/2011,19470.98,64.4164,44.3275,123.85
4/21/2011,19602.23,64.8042,44.3675,123.99
4/22/2011,19602.23,64.6445,44.3675,123.99
4/25/2011,19584.31,65.0335,44.49,123.66
4/26/2011,19545.35,65.0252,44.52,124.14
4/27/2011,19448.69,65.2289,44.435,125.13
