Date,Open,High,Low,Close
14-February-2012,1888.61,1937.56,1884.17,1933.77,
15-February-2012,1946.95,2034.34,1946.95,2030.73,
16-February-2012,2021.94,2075.19,2005.76,2061.90,
17-February-2012,2082.46,2121.86,2067.79,2079.72,
21-February-2012,2079.25,2173.85,2078.49,2169.96,
22-February-2012,2170.90,2212.31,2004.41,2023.10,
23-February-2012,2023.37,2040.17,1937.16,1973.40,
24-February-2012,1986.15,2013.23,1914.03,1928.46,
27-February-2012,1918.13,1918.13,1818.11,1826.45,
28-February-2012,1847.79,1939.15,1847.79,1934.37,
29-February-2012,1961.48,1999.05,1928.79,1955.60,
1-March-2012,1943.58,1943.58,1822.75,1891.17,
2-March-2012,1871.46,1878.88,1833.73,1845.98,
3-March-2012,1838.01,1848.58,1835.83,1839.00,
5-March-2012,1829.00,1829.99,1773.58,1779.07,
6-March-2012,1754.86,1850.73,1741.01,1761.81,
7-March-2012,1757.44,1788.83,1735.80,1777.69,
9-March-2012,1813.76,1836.95,1813.76,1826.15,
12-March-2012,1839.41,1864.56,1827.77,1850.45,
13-March-2012,1869.50,1898.37,1869.50,1889.43,
14-March-2012,1914.95,1914.95,1864.50,1871.20,
15-March-2012,1860.76,1860.76,1811.27,1821.35,
16-March-2012,1829.53,1860.30,1791.59,1798.33,
19-March-2012,1802.91,1810.24,1738.33,1752.25,
20-March-2012,1759.27,1786.86,1752.32,1777.50,
21-March-2012,1766.29,1846.70,1765.37,1840.37,
22-March-2012,1832.97,1857.09,1756.52,1762.22,
23-March-2012,1774.53,1802.35,1761.69,1790.51,
26-March-2012,1783.15,1787.85,1722.88,1726.42,
27-March-2012,1754.33,1768.17,1738.99,1753.38,
28-March-2012,1744.42,1744.42,1719.85,1725.77,
29-March-2012,1696.02,1738.64,1696.02,1731.84,
30-March-2012,1751.44,1780.67,1751.44,1776.96,
2-April-2012,1778.46,1816.75,1778.46,1805.19,
3-April-2012,1824.36,1836.78,1818.30,1822.29,
4-April-2012,1809.73,1811.40,1777.80,1797.62,
9-April-2012,1779.43,1807.92,1777.07,1787.80,
10-April-2012,1794.49,1806.09,1777.96,1790.99,
11-April-2012,1776.46,1805.45,1770.99,1777.21,
12-April-2012,1784.95,1803.52,1765.61,1780.36,
13-April-2012,1789.22,1812.34,1757.59,1763.86,
16-April-2012,1762.16,1792.96,1762.16,1781.47,
17-April-2012,1786.81,1825.35,1775.87,1824.33,
18-April-2012,1842.66,1854.11,1799.19,1806.64,
19-April-2012,1807.60,1814.40,1789.84,1800.77,
20-April-2012,1791.90,1810.15,1760.70,1770.58,
23-April-2012,1759.89,1771.67,1711.24,1714.46,
24-April-2012,1718.54,1725.86,1701.62,1714.57,
25-April-2012,1707.73,1718.88,1678.11,1691.74,
26-April-2012,1696.17,1703.48,1673.00,1676.69,
27-April-2012,1674.45,1692.78,1634.08,1662.78,
28-April-2012,1665.48,1682.56,1660.87,1675.15,
30-April-2012,1684.01,1712.71,1676.68,1692.57,
2-May-2012,1703.17,1710.73,1687.19,1693.29,
3-May-2012,1679.88,1687.02,1660.60,1669.07,
4-May-2012,1657.59,1659.50,1615.35,1627.99,
7-May-2012,1601.82,1645.18,1572.70,1639.02,
8-May-2012,1649.99,1662.70,1607.08,1617.40,
9-May-2012,1603.37,1606.15,1564.68,1569.11,
10-May-2012,1577.54,1591.57,1556.76,1567.34,
11-May-2012,1562.33,1578.14,1539.22,1561.73,
14-May-2012,1566.25,1575.23,1530.82,1541.89,
15-May-2012,1536.23,1562.45,1524.90,1555.59,
16-May-2012,1530.64,1560.18,1515.64,1544.83,
17-May-2012,1560.12,1577.04,1546.84,1558.63,
18-May-2012,1538.73,1562.60,1530.79,1556.48,
21-May-2012,1571.30,1590.26,1570.84,1586.10,
22-May-2012,1602.10,1606.00,1562.39,1566.66,
23-May-2012,1562.39,1574.89,1546.48,1553.20,
24-May-2012,1558.12,1568.30,1532.52,1563.88,
25-May-2012,1566.19,1579.87,1557.43,1572.27,
28-May-2012,1580.39,1592.40,1565.04,1588.29,
29-May-2012,1599.54,1615.25,1583.56,1598.14,
30-May-2012,1588.99,1589.06,1557.46,1563.26,
31-May-2012,1546.88,1587.07,1542.03,1578.90,
1-June-2012,1578.93,1584.49,1551.61,1552.70,
4-June-2012,1541.10,1579.23,1500.99,1573.73,
5-June-2012,1583.19,1583.19,1549.75,1552.17,
6-June-2012,1568.09,1597.42,1566.35,1593.31,
7-June-2012,1606.87,1631.49,1595.37,1628.14,
8-June-2012,1623.14,1655.47,1612.80,1650.86,
11-June-2012,1667.30,1692.12,1627.81,1634.00,
