Date,Open,High,Low,Close
26-September-2016,2068.12,2076.01,2039.36,2042.56,
27-September-2016,2052.45,2056.56,2031.95,2036.99,
28-September-2016,2046.76,2054.82,2040.00,2051.17,
29-September-2016,2057.43,2063.93,1962.19,1966.86,
30-September-2016,1973.14,1997.70,1955.57,1989.59,
3-October-2016,1993.16,2039.35,1992.81,2035.77,
4-October-2016,2044.38,2048.84,2033.71,2040.56,
5-October-2016,2044.79,2056.50,2036.67,2046.31,
6-October-2016,2045.88,2063.87,2015.42,2022.25,
7-October-2016,2024.39,2029.43,2012.51,2018.25,
10-October-2016,2020.51,2032.39,2012.10,2013.84,
13-October-2016,2014.89,2015.09,1974.23,1976.56,
14-October-2016,1976.95,1996.49,1974.82,1991.31,
17-October-2016,2000.34,2002.77,1977.36,1979.86,
18-October-2016,1981.87,2000.94,1981.87,1998.79,
19-October-2016,2009.80,2031.69,2002.56,2021.96,
20-October-2016,2022.84,2035.90,2022.30,2026.60,
21-October-2016,2029.57,2031.34,2020.26,2027.21,
24-October-2016,2032.72,2042.12,2026.19,2028.59,
25-October-2016,2020.28,2029.49,2013.23,2026.90,
26-October-2016,2024.46,2027.40,2002.75,2007.98,
27-October-2016,2000.57,2004.31,1985.63,1998.88,
28-October-2016,2001.58,2015.70,1988.57,2008.43,
30-October-2016,2016.27,2018.61,2001.71,2006.11,
1-November-2016,2009.15,2039.28,2000.48,2019.32,
2-November-2016,2013.23,2015.47,1997.86,2000.93,
3-November-2016,1999.93,2009.05,1977.94,1981.29,
4-November-2016,1981.31,1989.16,1950.54,1958.60,
7-November-2016,1963.74,1989.20,1963.63,1982.02,
8-November-2016,1987.44,1996.31,1980.48,1988.59,
9-November-2016,1903.98,1970.88,1851.82,1963.82,
10-November-2016,1990.25,2021.18,1990.25,2016.62,
11-November-2016,2004.15,2005.08,1964.68,1974.25,
15-November-2016,1983.14,1983.14,1930.49,1943.52,
16-November-2016,1954.11,1970.77,1938.88,1949.19,
17-November-2016,1952.99,1974.10,1930.60,1967.28,
18-November-2016,1974.00,2000.00,1970.35,1991.22,
21-November-2016,1995.67,2001.62,1933.28,1936.50,
22-November-2016,1942.20,1949.10,1905.84,1929.56,
23-November-2016,1938.60,1955.51,1908.77,1948.42,
24-November-2016,1959.44,1959.44,1924.34,1942.77,
25-November-2016,1946.25,1981.63,1943.87,1975.15,
28-November-2016,1972.21,2016.32,1970.05,2009.43,
29-November-2016,2013.64,2023.73,2000.62,2008.26,
30-November-2016,2015.54,2030.66,2004.60,2028.73,
1-December-2016,2036.77,2036.77,1993.26,1996.83,
2-December-2016,1994.00,2002.97,1981.26,1987.63,
5-December-2016,1990.74,2000.22,1976.07,1994.41,
6-December-2016,2001.32,2019.65,2001.32,2005.74,
7-December-2016,2015.67,2023.58,1990.21,1995.06,
8-December-2016,2005.34,2017.62,2003.84,2015.34,
9-December-2016,2024.33,2027.79,2012.24,2023.48,
12-December-2016,2025.09,2029.38,2014.22,2021.37,
13-December-2016,2021.57,2028.23,2012.88,2020.05,
14-December-2016,2019.99,2026.02,2000.52,2004.31,
15-December-2016,1998.52,2019.73,1990.26,2003.63,
16-December-2016,2011.18,2011.31,1988.70,1994.53,
19-December-2016,1994.33,2003.98,1989.72,1995.36,
20-December-2016,1997.07,2005.59,1979.84,1982.45,
21-December-2016,1987.26,2002.58,1982.58,1993.26,
22-December-2016,1992.56,1992.74,1958.40,1959.94,
23-December-2016,1958.79,1965.52,1937.70,1958.75,
26-December-2016,1962.71,1963.27,1920.81,1923.78,
27-December-2016,1923.55,1946.19,1913.16,1942.63,
28-December-2016,1944.69,1967.48,1940.73,1945.47,
29-December-2016,1936.77,1965.99,1934.70,1962.09,
30-December-2016,1959.91,1992.29,1959.91,1987.58,
2-January-2017,1994.13,2003.56,1989.96,1996.12,
3-January-2017,1998.12,2021.61,1998.06,2016.91,
4-January-2017,2021.35,2035.35,2018.52,2021.03,
5-January-2017,2030.70,2048.80,2028.31,2046.53,
6-January-2017,2052.31,2063.51,2035.97,2039.27,
9-January-2017,2041.48,2044.44,2019.92,2028.86,
10-January-2017,2032.73,2049.86,2029.70,2045.61,
11-January-2017,2048.26,2069.47,2044.67,2066.02,
12-January-2017,2067.16,2135.25,2067.16,2131.86,
13-January-2017,2148.25,2149.46,2113.35,2120.78,
16-January-2017,2121.82,2135.80,2115.19,2124.53,
17-January-2017,2133.18,2140.65,2115.08,2135.33,
18-January-2017,2137.14,2155.81,2134.65,2140.85,
19-January-2017,2136.48,2164.02,2130.37,2158.13,
20-January-2017,2157.55,2159.27,2111.90,2115.70,
23-January-2017,2121.26,2136.14,2114.56,2119.94,
24-January-2017,2131.57,2152.08,2127.35,2150.25,
25-January-2017,2156.10,2159.05,2144.11,2149.28,
27-January-2017,2162.21,2204.02,2158.80,2194.37,
30-January-2017,2195.73,2200.57,2177.71,2181.75,
31-January-2017,2183.84,2210.80,2164.39,2167.72,
1-February-2017,2168.24,2178.31,2148.44,2172.63,
2-February-2017,2178.15,2189.29,2169.78,2176.27,
3-February-2017,2184.63,2196.02,2173.66,2181.29,
6-February-2017,2189.13,2209.96,2187.67,2202.17,
7-February-2017,2200.86,2224.84,2200.86,2211.30,
8-February-2017,2213.48,2226.80,2196.67,2219.93,
9-February-2017,2232.48,2242.37,2214.27,2219.21,
10-February-2017,2234.63,2237.34,2214.16,2221.86,
13-February-2017,2246.52,2247.43,2209.73,2230.13,
14-February-2017,2228.05,2230.63,2214.77,2220.86,
15-February-2017,2212.14,2223.65,2189.07,2191.97,
16-February-2017,2194.48,2214.98,2185.07,2212.29,
17-February-2017,2210.26,2225.52,2206.68,2218.28,
20-February-2017,2222.17,2247.77,2219.54,2245.06,
21-February-2017,2254.70,2254.70,2239.84,2248.70,
22-February-2017,2269.81,2272.06,2215.37,2219.98,
23-February-2017,2221.12,2224.53,2200.40,2204.83,
27-February-2017,2204.31,2211.29,2183.78,2187.06,
28-February-2017,2184.76,2203.41,2184.41,2195.78,
1-March-2017,2203.36,2213.67,2185.42,2187.54,
2-March-2017,2195.32,2199.17,2139.08,2145.76,
3-March-2017,2144.95,2160.34,2134.76,2156.04,
6-March-2017,2158.58,2186.58,2158.47,2181.01,
7-March-2017,2188.06,2203.74,2182.90,2187.14,
8-March-2017,2189.20,2191.99,2166.89,2173.08,
9-March-2017,2176.20,2180.75,2157.78,2169.89,
10-March-2017,2175.56,2181.87,2152.00,2157.05,
14-March-2017,2205.48,2207.84,2182.36,2191.18,
15-March-2017,2194.28,2203.83,2188.61,2194.54,
16-March-2017,2200.42,2236.10,2200.36,2234.11,
17-March-2017,2244.45,2247.80,2214.58,2228.71,
20-March-2017,2233.74,2237.56,2223.17,2233.27,
21-March-2017,2239.65,2241.44,2222.59,2230.36,
22-March-2017,2224.08,2226.55,2204.28,2206.76,
23-March-2017,2211.53,2237.11,2211.53,2233.21,
24-March-2017,2245.09,2248.61,2231.14,2235.40,
27-March-2017,2238.59,2241.52,2225.26,2235.02,
28-March-2017,2237.21,2256.94,2236.96,2251.82,
29-March-2017,2262.01,2264.78,2251.41,2253.46,
