Date,Open,High,Low,Close
20-June-2000,,,,4117.69,
21-June-2000,,,,3859.26,
22-June-2000,,,,3894.71,
23-June-2000,,,,3695.98,
26-June-2000,,,,3783.55,
27-June-2000,,,,3751.54,
28-June-2000,,,,3815.70,
29-June-2000,,,,3830.89,
30-June-2000,,,,3840.97,
3-July-2000,,,,4083.63,
4-July-2000,,,,4168.87,
5-July-2000,,,,4060.52,
6-July-2000,,,,3972.58,
7-July-2000,,,,3961.28,
10-July-2000,,,,3893.32,
11-July-2000,,,,3795.52,
12-July-2000,,,,3943.32,
13-July-2000,,,,3755.69,
14-July-2000,,,,3653.78,
17-July-2000,,,,3612.91,
18-July-2000,,,,3526.99,
19-July-2000,,,,3448.14,
20-July-2000,,,,3465.24,
21-July-2000,,,,3343.73,
24-July-2000,,,,3043.08,
25-July-2000,,,,3330.92,
26-July-2000,,,,3063.75,
27-July-2000,,,,3170.93,
28-July-2000,,,,3156.87,
31-July-2000,,,,3116.31,
1-August-2000,,,,3091.92,
2-August-2000,,,,3081.84,
3-August-2000,,,,2987.08,
4-August-2000,,,,2796.30,
7-August-2000,,,,2851.47,
8-August-2000,,,,3145.93,
9-August-2000,,,,3218.54,
10-August-2000,,,,3090.45,
11-August-2000,,,,3096.40,
14-August-2000,,,,3156.55,
16-August-2000,,,,3329.41,
17-August-2000,,,,3228.81,
18-August-2000,,,,3404.82,
21-August-2000,,,,3504.45,
22-August-2000,,,,3597.74,
23-August-2000,,,,3519.24,
24-August-2000,,,,3733.26,
25-August-2000,,,,3714.00,
28-August-2000,,,,3666.89,
29-August-2000,,,,3738.92,
30-August-2000,,,,3768.79,
31-August-2000,,,,3894.97,
4-September-2000,,,,4063.63,
5-September-2000,,,,4022.86,
6-September-2000,,,,3983.09,
7-September-2000,,,,3973.41,
8-September-2000,,,,4010.85,
11-September-2000,,,,3985.83,
12-September-2000,,,,4022.64,
13-September-2000,,,,3961.65,
14-September-2000,,,,3903.82,
15-September-2000,,,,3710.40,
18-September-2000,,,,3457.40,
19-September-2000,,,,3399.43,
20-September-2000,,,,3463.60,
21-September-2000,,,,3305.58,
22-September-2000,,,,3083.93,
25-September-2000,,,,3456.12,
26-September-2000,,,,3303.42,
27-September-2000,,,,3336.53,
28-September-2000,,,,3264.81,
29-September-2000,,,,3273.62,
3-October-2000,,,,3278.15,
4-October-2000,,,,3303.99,
5-October-2000,,,,3235.29,
6-October-2000,,,,3172.76,
9-October-2000,,,,3134.06,
10-October-2000,,,,3028.93,
11-October-2000,,,,2833.00,
12-October-2000,,,,2880.96,
13-October-2000,,,,2710.64,
16-October-2000,,,,2764.63,
17-October-2000,,,,2687.47,
18-October-2000,,,,2533.51,
19-October-2000,,,,2790.05,
20-October-2000,,,,2872.72,
23-October-2000,,,,2750.05,
24-October-2000,,,,2837.39,
25-October-2000,,,,2950.32,
26-October-2000,,,,2931.78,
27-October-2000,,,,2987.62,
30-October-2000,,,,2908.14,
31-October-2000,,,,2964.09,
1-November-2000,,,,3006.62,
2-November-2000,,,,3012.28,
3-November-2000,,,,3075.81,
6-November-2000,,,,3071.96,
7-November-2000,,,,3101.98,
8-November-2000,,,,3175.63,
9-November-2000,,,,3153.15,
10-November-2000,,,,3102.10,
13-November-2000,,,,2888.56,
14-November-2000,,,,3044.34,
15-November-2000,,,,3054.60,
16-November-2000,,,,3048.13,
17-November-2000,,,,3088.67,
20-November-2000,,,,3130.55,
21-November-2000,,,,3165.29,
22-November-2000,,,,3057.07,
23-November-2000,,,,3053.50,
24-November-2000,,,,3074.60,
27-November-2000,,,,3184.44,
28-November-2000,,,,3137.51,
29-November-2000,,,,3121.81,
30-November-2000,,,,3024.52,
1-December-2000,,,,3176.84,
4-December-2000,,,,3127.54,
5-December-2000,,,,3194.49,
6-December-2000,,,,3224.96,
7-December-2000,,,,3231.97,
8-December-2000,,,,3296.39,
11-December-2000,,,,3366.02,
12-December-2000,,,,3371.82,
13-December-2000,,,,3444.54,
14-December-2000,,,,3339.06,
15-December-2000,,,,3163.46,
18-December-2000,,,,3174.96,
19-December-2000,,,,3035.80,
20-December-2000,,,,2951.69,
21-December-2000,,,,2825.67,
22-December-2000,,,,2604.45,
26-December-2000,,,,2504.13,
27-December-2000,,,,2527.53,
28-December-2000,,,,2563.96,
29-December-2000,,,,2655.81,
1-January-2001,,,,2613.87,
2-January-2001,,,,2655.36,
3-January-2001,,,,2611.51,
4-January-2001,,,,2845.83,
5-January-2001,,,,2992.71,
8-January-2001,,,,2843.89,
9-January-2001,,,,2863.22,
10-January-2001,,,,2834.91,
11-January-2001,,,,2714.67,
12-January-2001,,,,2777.65,
15-January-2001,,,,2820.70,
16-January-2001,,,,2790.35,
17-January-2001,,,,2808.47,
18-January-2001,,,,2917.32,
19-January-2001,,,,3170.83,
22-January-2001,,,,3143.03,
23-January-2001,,,,3074.86,
24-January-2001,,,,3124.79,
25-January-2001,,,,3089.06,
29-January-2001,,,,2988.91,
30-January-2001,,,,3108.26,
31-January-2001,,,,3063.44,
1-February-2001,,,,3008.26,
2-February-2001,,,,3063.34,
5-February-2001,,,,3032.81,
6-February-2001,,,,3062.02,
7-February-2001,,,,2993.03,
8-February-2001,,,,3034.13,
9-February-2001,,,,3005.37,
12-February-2001,,,,3029.78,
13-February-2001,,,,3024.68,
14-February-2001,,,,2985.06,
15-February-2001,,,,3048.73,
16-February-2001,,,,2938.66,
19-February-2001,,,,2961.33,
20-February-2001,,,,2927.94,
21-February-2001,,,,2803.12,
22-February-2001,,,,2721.01,
23-February-2001,,,,2596.20,
26-February-2001,,,,2638.13,
27-February-2001,,,,2542.30,
28-February-2001,,,,2748.52,
1-March-2001,,,,2565.65,
2-March-2001,,,,2207.46,
5-March-2001,,,,2127.18,
7-March-2001,,,,2297.71,
8-March-2001,,,,2255.55,
9-March-2001,,,,2023.55,
12-March-2001,,,,1802.06,
13-March-2001,,,,1639.75,
14-March-2001,,,,1838.20,
15-March-2001,,,,1936.70,
16-March-2001,,,,1921.33,
19-March-2001,,,,1865.36,
20-March-2001,,,,1827.03,
21-March-2001,,,,1829.66,
22-March-2001,,,,1744.92,
23-March-2001,,,,1664.90,
26-March-2001,,,,1703.37,
27-March-2001,,,,1770.29,
28-March-2001,,,,1821.27,
29-March-2001,,,,1723.66,
30-March-2001,,,,1602.16,
2-April-2001,,,,1548.35,
3-April-2001,,,,1579.15,
4-April-2001,,,,1529.43,
6-April-2001,,,,1509.01,
9-April-2001,,,,1495.99,
10-April-2001,,,,1418.98,
11-April-2001,,,,1206.21,
12-April-2001,,,,1086.21,
16-April-2001,,,,1199.96,
17-April-2001,,,,1256.71,
18-April-2001,,,,1452.83,
19-April-2001,,,,1537.69,
20-April-2001,,,,1599.70,
23-April-2001,,,,1574.34,
24-April-2001,,,,1661.68,
25-April-2001,,,,1642.48,
26-April-2001,,,,1580.63,
27-April-2001,,,,1384.78,
30-April-2001,,,,1578.35,
2-May-2001,,,,1631.64,
3-May-2001,,,,1654.41,
4-May-2001,,,,1698.74,
7-May-2001,,,,1770.92,
8-May-2001,,,,1815.82,
9-May-2001,,,,1709.66,
10-May-2001,,,,1697.03,
11-May-2001,,,,1696.60,
14-May-2001,,,,1683.76,
15-May-2001,,,,1700.19,
16-May-2001,,,,1705.51,
17-May-2001,,,,1742.28,
18-May-2001,,,,1742.52,
21-May-2001,,,,1764.39,
22-May-2001,,,,1809.84,
23-May-2001,,,,1868.56,
24-May-2001,,,,1851.79,
25-May-2001,,,,1858.69,
28-May-2001,,,,1908.61,
29-May-2001,,,,1905.90,
30-May-2001,,,,1780.86,
31-May-2001,,,,1732.87,
1-June-2001,,,,1708.74,
4-June-2001,,,,1624.30,
5-June-2001,,,,1627.40,
6-June-2001,,,,1666.68,
7-June-2001,,,,1679.08,
8-June-2001,,,,1737.56,
11-June-2001,,,,1710.81,
12-June-2001,,,,1727.02,
13-June-2001,,,,1722.55,
14-June-2001,,,,1672.38,
15-June-2001,,,,1569.57,
18-June-2001,,,,1564.90,
19-June-2001,,,,1578.34,
20-June-2001,,,,1533.27,
21-June-2001,,,,1535.47,
22-June-2001,,,,1486.54,
25-June-2001,,,,1342.49,
26-June-2001,,,,1437.41,
27-June-2001,,,,1437.87,
28-June-2001,,,,1442.79,
29-June-2001,,,,1484.85,
2-July-2001,,,,1446.58,
3-July-2001,,,,1354.11,
4-July-2001,,,,1356.60,
5-July-2001,,,,1364.79,
6-July-2001,,,,1365.45,
9-July-2001,,,,1345.64,
10-July-2001,,,,1356.49,
11-July-2001,,,,1386.01,
12-July-2001,,,,1482.89,
13-July-2001,,,,1432.79,
16-July-2001,,,,1420.45,
17-July-2001,,,,1411.19,
18-July-2001,,,,1450.94,
19-July-2001,,,,1441.56,
20-July-2001,,,,1443.68,
23-July-2001,,,,1412.32,
24-July-2001,,,,1394.68,
25-July-2001,,,,1380.00,
26-July-2001,,,,1364.37,
27-July-2001,,,,1363.41,
30-July-2001,,,,1362.54,
31-July-2001,,,,1407.71,
1-August-2001,,,,1412.00,
2-August-2001,,,,1465.57,
3-August-2001,,,,1493.69,
6-August-2001,,,,1485.23,
7-August-2001,,,,1454.52,
8-August-2001,,,,1434.46,
9-August-2001,,,,1407.37,
10-August-2001,,,,1379.46,
13-August-2001,,,,1357.40,
14-August-2001,,,,1422.43,
16-August-2001,,,,1431.27,
17-August-2001,,,,1400.24,
20-August-2001,,,,1387.80,
21-August-2001,,,,1407.63,
23-August-2001,,,,1404.38,
24-August-2001,,,,1460.00,
27-August-2001,,,,1493.75,
28-August-2001,,,,1476.18,
29-August-2001,,,,1457.98,
30-August-2001,,,,1458.10,
31-August-2001,,,,1393.61,
3-September-2001,,,,1345.41,
4-September-2001,,,,1393.96,
5-September-2001,,,,1357.86,
6-September-2001,,,,1324.94,
7-September-2001,,,,1367.68,
10-September-2001,,,,1368.45,
11-September-2001,,,,1386.82,
12-September-2001,,,,1302.83,
13-September-2001,,,,1280.97,
14-September-2001,,,,1153.34,
17-September-2001,,,,1005.73,
18-September-2001,,,,1034.39,
19-September-2001,,,,973.17,
20-September-2001,,,,931.23,
21-September-2001,,,,853.65,
24-September-2001,,,,970.16,
25-September-2001,,,,945.62,
26-September-2001,,,,1007.03,
27-September-2001,,,,926.53,
28-September-2001,,,,954.27,
1-October-2001,,,,931.62,
3-October-2001,,,,864.24,
4-October-2001,,,,904.21,
5-October-2001,,,,916.56,
8-October-2001,,,,886.14,
9-October-2001,,,,903.88,
10-October-2001,,,,951.33,
11-October-2001,,,,1011.14,
12-October-2001,,,,1036.28,
15-October-2001,,,,1019.25,
16-October-2001,,,,1079.07,
17-October-2001,,,,1122.62,
18-October-2001,,,,1060.47,
19-October-2001,,,,1084.83,
22-October-2001,,,,1115.29,
23-October-2001,,,,1125.86,
24-October-2001,,,,1102.65,
25-October-2001,,,,1105.16,
29-October-2001,,,,1114.26,
30-October-2001,,,,1061.11,
31-October-2001,,,,1077.22,
1-November-2001,,,,1087.02,
2-November-2001,,,,1064.04,
5-November-2001,,,,1066.39,
6-November-2001,,,,1122.79,
7-November-2001,,,,1089.45,
8-November-2001,,,,1096.51,
9-November-2001,,,,1108.56,
12-November-2001,,,,1124.73,
13-November-2001,,,,1114.65,
14-November-2001,,,,1143.27,
15-November-2001,,,,1246.27,
19-November-2001,,,,1352.57,
20-November-2001,,,,1352.68,
21-November-2001,,,,1362.08,
22-November-2001,,,,1384.12,
23-November-2001,,,,1385.37,
26-November-2001,,,,1505.71,
27-November-2001,,,,1501.99,
28-November-2001,,,,1464.28,
29-November-2001,,,,1466.27,
3-December-2001,,,,1498.25,
4-December-2001,,,,1564.40,
5-December-2001,,,,1699.01,
6-December-2001,,,,1718.48,
7-December-2001,,,,1762.20,
10-December-2001,,,,1725.68,
11-December-2001,,,,1668.37,
12-December-2001,,,,1729.27,
13-December-2001,,,,1679.30,
14-December-2001,,,,1649.57,
18-December-2001,,,,1640.07,
19-December-2001,,,,1566.54,
20-December-2001,,,,1609.38,
21-December-2001,,,,1563.37,
24-December-2001,,,,1614.39,
26-December-2001,,,,1559.05,
27-December-2001,,,,1471.64,
28-December-2001,,,,1571.34,
31-December-2001,,,,1613.74,
1-January-2002,,,,1592.31,
2-January-2002,,,,1624.82,
3-January-2002,,,,1697.87,
4-January-2002,,,,1775.63,
7-January-2002,,,,1849.04,
8-January-2002,,,,1884.15,
9-January-2002,,,,1764.65,
10-January-2002,,,,1668.18,
11-January-2002,,,,1589.27,
14-January-2002,,,,1639.27,
15-January-2002,,,,1610.09,
16-January-2002,,,,1646.15,
17-January-2002,,,,1719.39,
18-January-2002,,,,1621.83,
21-January-2002,,,,1611.47,
22-January-2002,,,,1618.48,
23-January-2002,,,,1592.25,
24-January-2002,,,,1581.93,
25-January-2002,,,,1567.74,
28-January-2002,,,,1536.56,
29-January-2002,,,,1554.09,
30-January-2002,,,,1538.72,
31-January-2002,,,,1626.58,
1-February-2002,,,,1590.59,
4-February-2002,,,,1569.99,
5-February-2002,,,,1581.41,
6-February-2002,,,,1703.44,
7-February-2002,,,,1607.03,
8-February-2002,,,,1641.20,
11-February-2002,,,,1630.95,
12-February-2002,,,,1665.29,
13-February-2002,,,,1652.45,
14-February-2002,,,,1679.60,
15-February-2002,,,,1656.97,
18-February-2002,,,,1644.92,
19-February-2002,,,,1644.45,
20-February-2002,,,,1600.26,
21-February-2002,,,,1605.74,
22-February-2002,,,,1620.92,
25-February-2002,,,,1627.67,
26-February-2002,,,,1661.74,
27-February-2002,,,,1666.91,
28-February-2002,,,,1551.36,
1-March-2002,,,,1599.73,
4-March-2002,,,,1647.59,
5-March-2002,,,,1698.52,
6-March-2002,,,,1722.25,
7-March-2002,,,,1781.39,
8-March-2002,,,,1797.73,
11-March-2002,,,,1774.57,
12-March-2002,,,,1746.96,
13-March-2002,,,,1736.54,
14-March-2002,,,,1727.75,
15-March-2002,,,,1734.60,
18-March-2002,,,,1731.47,
19-March-2002,,,,1694.67,
20-March-2002,,,,1689.37,
21-March-2002,,,,1674.03,
22-March-2002,,,,1667.57,
26-March-2002,,,,1616.90,
27-March-2002,,,,1624.21,
28-March-2002,,,,1647.68,
1-April-2002,,,,1617.93,
2-April-2002,,,,1609.02,
3-April-2002,,,,1585.27,
4-April-2002,,,,1669.51,
5-April-2002,,,,1637.55,
8-April-2002,,,,1608.92,
9-April-2002,,,,1607.17,
10-April-2002,,,,1699.54,
11-April-2002,,,,1721.27,
12-April-2002,,,,1716.09,
15-April-2002,,,,1692.93,
16-April-2002,,,,1681.45,
17-April-2002,,,,1748.73,
18-April-2002,,,,1764.95,
19-April-2002,,,,1657.18,
22-April-2002,,,,1674.92,
23-April-2002,,,,1666.02,
24-April-2002,,,,1669.48,
25-April-2002,,,,1620.06,
26-April-2002,,,,1626.69,
29-April-2002,,,,1572.45,
30-April-2002,,,,1604.46,
2-May-2002,,,,1612.92,
3-May-2002,,,,1614.31,
6-May-2002,,,,1617.57,
7-May-2002,,,,1625.30,
8-May-2002,,,,1660.89,
9-May-2002,,,,1674.38,
10-May-2002,,,,1656.65,
13-May-2002,,,,1657.71,
14-May-2002,,,,1649.39,
15-May-2002,,,,1642.17,
16-May-2002,,,,1600.02,
17-May-2002,,,,1607.99,
20-May-2002,,,,1564.10,
21-May-2002,,,,1531.91,
22-May-2002,,,,1527.18,
23-May-2002,,,,1518.63,
24-May-2002,,,,1584.54,
27-May-2002,,,,1565.83,
28-May-2002,,,,1504.03,
29-May-2002,,,,1532.25,
30-May-2002,,,,1522.28,
31-May-2002,,,,1496.02,
3-June-2002,,,,1500.11,
4-June-2002,,,,1496.43,
5-June-2002,,,,1529.59,
6-June-2002,,,,1512.14,
7-June-2002,,,,1466.84,
10-June-2002,,,,1528.59,
11-June-2002,,,,1573.60,
12-June-2002,,,,1550.51,
13-June-2002,,,,1547.34,
14-June-2002,,,,1539.44,
17-June-2002,,,,1531.76,
18-June-2002,,,,1485.81,
19-June-2002,,,,1454.17,
20-June-2002,,,,1475.14,
21-June-2002,,,,1460.82,
24-June-2002,,,,1464.90,
25-June-2002,,,,1467.12,
26-June-2002,,,,1427.26,
27-June-2002,,,,1452.95,
28-June-2002,,,,1473.77,
1-July-2002,,,,1489.74,
2-July-2002,,,,1478.32,
3-July-2002,,,,1490.91,
4-July-2002,,,,1470.76,
5-July-2002,,,,1482.19,
8-July-2002,,,,1494.31,
9-July-2002,,,,1482.10,
10-July-2002,,,,1444.60,
11-July-2002,,,,1401.68,
12-July-2002,,,,1414.82,
15-July-2002,,,,1389.19,
16-July-2002,,,,1359.65,
17-July-2002,,,,1376.40,
18-July-2002,,,,1391.06,
19-July-2002,,,,1358.44,
22-July-2002,,,,1299.81,
23-July-2002,,,,1352.53,
24-July-2002,,,,1313.08,
25-July-2002,,,,1307.79,
26-July-2002,,,,1236.05,
29-July-2002,,,,1231.27,
30-July-2002,,,,1195.96,
31-July-2002,,,,1216.08,
1-August-2002,,,,1206.13,
2-August-2002,,,,1183.35,
5-August-2002,,,,1198.28,
6-August-2002,,,,1213.22,
7-August-2002,,,,1218.15,
8-August-2002,,,,1207.27,
9-August-2002,,,,1236.40,
12-August-2002,,,,1257.98,
13-August-2002,,,,1250.80,
14-August-2002,,,,1228.62,
16-August-2002,,,,1236.51,
19-August-2002,,,,1246.83,
20-August-2002,,,,1307.37,
21-August-2002,,,,1315.95,
22-August-2002,,,,1293.93,
23-August-2002,,,,1330.16,
26-August-2002,,,,1341.60,
27-August-2002,,,,1291.54,
28-August-2002,,,,1299.53,
29-August-2002,,,,1321.75,
30-August-2002,,,,1378.92,
2-September-2002,,,,1386.35,
3-September-2002,,,,1348.26,
4-September-2002,,,,1358.06,
5-September-2002,,,,1365.77,
6-September-2002,,,,1340.95,
9-September-2002,,,,1439.63,
11-September-2002,,,,1423.53,
12-September-2002,,,,1418.21,
13-September-2002,,,,1384.76,
16-September-2002,,,,1372.54,
17-September-2002,,,,1424.75,
18-September-2002,,,,1381.36,
19-September-2002,,,,1365.15,
20-September-2002,,,,1367.22,
23-September-2002,,,,1359.61,
24-September-2002,,,,1329.80,
25-September-2002,,,,1362.86,
26-September-2002,,,,1371.05,
27-September-2002,,,,1385.11,
30-September-2002,,,,1347.21,
1-October-2002,,,,1347.93,
3-October-2002,,,,1349.25,
4-October-2002,,,,1346.12,
7-October-2002,,,,1340.87,
8-October-2002,,,,1373.59,
9-October-2002,,,,1342.51,
10-October-2002,,,,1370.70,
11-October-2002,,,,1425.15,
14-October-2002,,,,1430.34,
16-October-2002,,,,1436.60,
17-October-2002,,,,1458.10,
18-October-2002,,,,1461.91,
21-October-2002,,,,1441.03,
22-October-2002,,,,1418.35,
23-October-2002,,,,1408.56,
24-October-2002,,,,1388.99,
25-October-2002,,,,1371.84,
28-October-2002,,,,1351.21,
29-October-2002,,,,1383.08,
30-October-2002,,,,1379.13,
31-October-2002,,,,1380.09,
1-November-2002,,,,1380.97,
4-November-2002,,,,1399.15,
5-November-2002,,,,1423.59,
7-November-2002,,,,1429.50,
8-November-2002,,,,1424.28,
11-November-2002,,,,1404.11,
12-November-2002,,,,1421.61,
13-November-2002,,,,1441.86,
14-November-2002,,,,1490.60,
15-November-2002,,,,1553.71,
18-November-2002,,,,1527.95,
20-November-2002,,,,1561.54,
21-November-2002,,,,1598.72,
22-November-2002,,,,1599.56,
25-November-2002,,,,1604.17,
26-November-2002,,,,1608.10,
27-November-2002,,,,1607.71,
28-November-2002,,,,1654.19,
29-November-2002,,,,1661.92,
2-December-2002,,,,1710.35,
3-December-2002,,,,1672.69,
4-December-2002,,,,1572.36,
5-December-2002,,,,1605.49,
6-December-2002,,,,1638.07,
9-December-2002,,,,1617.90,
10-December-2002,,,,1639.27,
11-December-2002,,,,1655.36,
12-December-2002,,,,1686.07,
13-December-2002,,,,1681.22,
16-December-2002,,,,1639.74,
17-December-2002,,,,1638.35,
18-December-2002,,,,1631.91,
19-December-2002,,,,1625.72,
20-December-2002,,,,1639.85,
23-December-2002,,,,1621.43,
24-December-2002,,,,1657.45,
26-December-2002,,,,1670.35,
27-December-2002,,,,1669.18,
30-December-2002,,,,1677.82,
31-December-2002,,,,1678.86,
1-January-2003,,,,1694.76,
2-January-2003,,,,1668.65,
3-January-2003,,,,1676.73,
6-January-2003,,,,1684.41,
7-January-2003,,,,1670.97,
8-January-2003,,,,1682.14,
9-January-2003,,,,1682.15,
10-January-2003,,,,1571.13,
13-January-2003,,,,1557.59,
14-January-2003,,,,1601.36,
15-January-2003,,,,1623.89,
16-January-2003,,,,1623.74,
17-January-2003,,,,1603.70,
20-January-2003,,,,1566.71,
21-January-2003,,,,1551.74,
22-January-2003,,,,1568.22,
23-January-2003,,,,1522.18,
24-January-2003,,,,1483.11,
27-January-2003,,,,1432.45,
28-January-2003,,,,1465.33,
29-January-2003,,,,1440.49,
30-January-2003,,,,1457.08,
31-January-2003,,,,1464.53,
3-February-2003,,,,1517.44,
4-February-2003,,,,1508.02,
5-February-2003,,,,1496.13,
6-February-2003,,,,1529.66,
7-February-2003,,,,1512.27,
10-February-2003,,,,1475.77,
11-February-2003,,,,1458.84,
12-February-2003,,,,1447.64,
14-February-2003,,,,1435.78,
17-February-2003,,,,1492.42,
18-February-2003,,,,1479.74,
19-February-2003,,,,1479.19,
20-February-2003,,,,1488.61,
21-February-2003,,,,1478.62,
24-February-2003,,,,1472.45,
25-February-2003,,,,1449.17,
26-February-2003,,,,1432.95,
27-February-2003,,,,1442.15,
28-February-2003,,,,1504.00,
3-March-2003,,,,1482.81,
4-March-2003,,,,1452.57,
5-March-2003,,,,1460.35,
6-March-2003,,,,1431.13,
7-March-2003,,,,1396.05,
10-March-2003,,,,1387.44,
11-March-2003,,,,1398.12,
12-March-2003,,,,1370.57,
13-March-2003,,,,1379.39,
17-March-2003,,,,1363.46,
19-March-2003,,,,1390.14,
20-March-2003,,,,1437.01,
21-March-2003,,,,1450.44,
22-March-2003,,,,1481.64,
24-March-2003,,,,1436.91,
25-March-2003,,,,1418.31,
26-March-2003,,,,1417.62,
27-March-2003,,,,1406.50,
28-March-2003,,,,1387.01,
31-March-2003,,,,1311.08,
1-April-2003,,,,1320.27,
2-April-2003,,,,1355.04,
3-April-2003,,,,1378.68,
4-April-2003,,,,1393.48,
7-April-2003,,,,1419.42,
8-April-2003,,,,1372.07,
9-April-2003,,,,1349.46,
10-April-2003,,,,1079.74,
11-April-2003,,,,1004.99,
15-April-2003,,,,1060.57,
16-April-2003,,,,1070.90,
17-April-2003,,,,1021.05,
21-April-2003,,,,1041.37,
22-April-2003,,,,1040.50,
23-April-2003,,,,1030.56,
24-April-2003,,,,1041.17,
25-April-2003,,,,1039.98,
28-April-2003,,,,1024.57,
29-April-2003,,,,1013.08,
30-April-2003,,,,999.92,
2-May-2003,,,,1024.10,
5-May-2003,,,,1044.14,
6-May-2003,,,,1061.96,
7-May-2003,,,,1071.70,
8-May-2003,,,,1059.74,
9-May-2003,,,,1043.74,
12-May-2003,,,,1018.29,
13-May-2003,,,,1042.85,
14-May-2003,,,,1048.80,
15-May-2003,,,,1054.03,
16-May-2003,,,,1086.40,
19-May-2003,,,,1033.94,
20-May-2003,,,,1045.69,
21-May-2003,,,,1007.97,
22-May-2003,,,,973.78,
23-May-2003,,,,962.46,
26-May-2003,,,,951.66,
27-May-2003,,,,946.36,
28-May-2003,,,,988.09,
29-May-2003,,,,983.51,
30-May-2003,,,,966.50,
2-June-2003,,,,995.75,
3-June-2003,,,,988.14,
4-June-2003,,,,1003.07,
5-June-2003,,,,1033.48,
6-June-2003,,,,1050.28,
9-June-2003,,,,1042.60,
10-June-2003,,,,1015.38,
11-June-2003,,,,1028.64,
12-June-2003,,,,1044.74,
13-June-2003,,,,1047.25,
16-June-2003,,,,1040.07,
17-June-2003,,,,1086.64,
18-June-2003,,,,1094.33,
19-June-2003,,,,1085.72,
20-June-2003,,,,1091.75,
23-June-2003,,,,1087.65,
24-June-2003,,,,1075.68,
25-June-2003,,,,1083.13,
26-June-2003,,,,1108.78,
27-June-2003,,,,1136.59,
30-June-2003,,,,1140.72,
1-July-2003,,,,1139.70,
2-July-2003,,,,1110.22,
3-July-2003,,,,1101.27,
4-July-2003,,,,1095.79,
7-July-2003,,,,1103.93,
8-July-2003,,,,1138.43,
9-July-2003,,,,1130.28,
10-July-2003,,,,1247.10,
11-July-2003,,,,1203.70,
14-July-2003,,,,1197.54,
15-July-2003,,,,1160.18,
16-July-2003,,,,1185.32,
17-July-2003,,,,1161.68,
18-July-2003,,,,1141.18,
21-July-2003,,,,1105.22,
22-July-2003,,,,1122.99,
23-July-2003,,,,1155.26,
24-July-2003,,,,1169.43,
25-July-2003,,,,1184.39,
28-July-2003,,,,1204.68,
29-July-2003,,,,1203.80,
30-July-2003,,,,1203.73,
31-July-2003,,,,1195.72,
1-August-2003,,,,1239.91,
4-August-2003,,,,1244.45,
5-August-2003,,,,1217.67,
6-August-2003,,,,1177.09,
7-August-2003,,,,1187.08,
8-August-2003,,,,1208.78,
11-August-2003,,,,1188.86,
12-August-2003,,,,1162.44,
13-August-2003,,,,1167.77,
14-August-2003,,,,1151.56,
18-August-2003,,,,1167.48,
19-August-2003,,,,1175.44,
20-August-2003,,,,1222.75,
21-August-2003,,,,1246.98,
22-August-2003,,,,1228.56,
25-August-2003,,,,1187.79,
26-August-2003,,,,1239.87,
27-August-2003,,,,1277.88,
28-August-2003,,,,1328.19,
29-August-2003,,,,1323.02,
1-September-2003,,,,1349.31,
2-September-2003,,,,1365.86,
3-September-2003,,,,1345.00,
4-September-2003,,,,1441.05,
5-September-2003,,,,1469.04,
8-September-2003,,,,1495.98,
9-September-2003,,,,1526.92,
10-September-2003,,,,1490.77,
11-September-2003,,,,1462.78,
12-September-2003,,,,1426.40,
15-September-2003,,,,1354.01,
16-September-2003,,,,1426.40,
17-September-2003,,,,1437.56,
18-September-2003,,,,1398.22,
19-September-2003,,,,1428.25,
22-September-2003,,,,1415.47,
23-September-2003,,,,1422.28,
24-September-2003,,,,1474.41,
25-September-2003,,,,1464.62,
26-September-2003,,,,1508.59,
29-September-2003,,,,1503.91,
30-September-2003,,,,1517.89,
1-October-2003,,,,1520.49,
3-October-2003,,,,1509.42,
6-October-2003,,,,1527.58,
7-October-2003,,,,1508.72,
8-October-2003,,,,1494.12,
9-October-2003,,,,1512.19,
10-October-2003,,,,1599.24,
13-October-2003,,,,1634.37,
14-October-2003,,,,1605.94,
15-October-2003,,,,1617.58,
16-October-2003,,,,1606.17,
17-October-2003,,,,1657.80,
20-October-2003,,,,1612.65,
21-October-2003,,,,1563.32,
22-October-2003,,,,1529.55,
23-October-2003,,,,1496.95,
24-October-2003,,,,1559.17,
25-October-2003,,,,1566.26,
27-October-2003,,,,1509.12,
28-October-2003,,,,1527.66,
29-October-2003,,,,1539.44,
30-October-2003,,,,1546.35,
31-October-2003,,,,1622.47,
3-November-2003,,,,1706.64,
4-November-2003,,,,1729.71,
5-November-2003,,,,1728.43,
6-November-2003,,,,1759.16,
7-November-2003,,,,1718.50,
10-November-2003,,,,1714.64,
11-November-2003,,,,1723.59,
12-November-2003,,,,1724.99,
13-November-2003,,,,1680.64,
14-November-2003,,,,1654.18,
15-November-2003,,,,1661.28,
17-November-2003,,,,1677.00,
18-November-2003,,,,1666.36,
19-November-2003,,,,1673.05,
20-November-2003,,,,1659.56,
21-November-2003,,,,1696.54,
24-November-2003,,,,1703.97,
25-November-2003,,,,1732.23,
27-November-2003,,,,1792.23,
28-November-2003,,,,1808.42,
1-December-2003,,,,1904.70,
2-December-2003,,,,1881.14,
3-December-2003,,,,1881.97,
4-December-2003,,,,1877.81,
5-December-2003,,,,1817.02,
8-December-2003,,,,1827.56,
9-December-2003,,,,1865.41,
10-December-2003,,,,1884.70,
11-December-2003,,,,1897.51,
