Date,Open,High,Low,Close
26-December-2012,,,,5945.29,
27-December-2012,,,,5916.24,
28-December-2012,,,,5932.07,
31-December-2012,,,,5916.22,
1-January-2013,,,,5945.85,
2-January-2013,,,,5930.52,
3-January-2013,,,,5901.03,
4-January-2013,,,,5884.22,
7-January-2013,,,,5822.33,
8-January-2013,,,,5884.63,
9-January-2013,,,,5810.51,
10-January-2013,,,,5808.48,
11-January-2013,,,,5665.28,
14-January-2013,,,,5731.77,
15-January-2013,,,,5765.85,
16-January-2013,,,,5750.71,
17-January-2013,,,,5753.83,
18-January-2013,,,,5755.41,
21-January-2013,,,,5816.54,
22-January-2013,,,,5741.07,
23-January-2013,,,,5721.65,
24-January-2013,,,,5780.34,
25-January-2013,,,,5836.47,
28-January-2013,,,,5842.71,
29-January-2013,,,,5883.90,
30-January-2013,,,,5886.11,
31-January-2013,,,,5921.89,
1-February-2013,,,,5934.38,
4-February-2013,,,,5917.30,
5-February-2013,,,,5856.54,
6-February-2013,,,,5875.34,
7-February-2013,,,,5877.23,
8-February-2013,,,,5819.85,
11-February-2013,,,,5802.01,
12-February-2013,,,,5817.90,
13-February-2013,,,,5776.28,
14-February-2013,,,,5801.89,
15-February-2013,,,,5808.34,
18-February-2013,,,,5822.41,
19-February-2013,,,,5865.44,
20-February-2013,,,,5838.09,
21-February-2013,,,,5757.36,
22-February-2013,,,,5676.19,
25-February-2013,,,,5658.86,
26-February-2013,,,,5628.31,
27-February-2013,,,,5690.34,
28-February-2013,,,,5669.10,
1-March-2013,,,,5664.26,
4-March-2013,,,,5647.54,
5-March-2013,,,,5679.24,
6-March-2013,,,,5619.62,
7-March-2013,,,,5655.10,
8-March-2013,,,,5764.04,
11-March-2013,,,,5758.56,
12-March-2013,,,,5786.97,
13-March-2013,,,,5815.76,
14-March-2013,,,,5849.19,
15-March-2013,,,,5849.24,
18-March-2013,,,,5889.01,
19-March-2013,,,,5864.86,
20-March-2013,,,,5904.10,
21-March-2013,,,,5869.04,
22-March-2013,,,,5853.30,
25-March-2013,,,,5829.24,
26-March-2013,,,,5895.15,
28-March-2013,,,,5919.19,
1-April-2013,,,,5916.66,
2-April-2013,,,,5920.84,
3-April-2013,,,,5916.57,
4-April-2013,,,,5824.91,
5-April-2013,,,,5723.78,
8-April-2013,,,,5767.60,
9-April-2013,,,,5684.58,
10-April-2013,,,,5661.74,
11-April-2013,,,,5681.49,
12-April-2013,,,,5792.43,
15-April-2013,,,,5876.31,
16-April-2013,,,,5997.26,
17-April-2013,,,,6072.42,
18-April-2013,,,,6097.22,
22-April-2013,,,,6131.80,
23-April-2013,,,,6129.94,
25-April-2013,,,,6165.59,
26-April-2013,,,,6116.45,
29-April-2013,,,,6257.27,
30-April-2013,,,,6548.52,
2-May-2013,,,,6600.08,
3-May-2013,,,,6577.18,
6-May-2013,,,,6526.85,
7-May-2013,,,,6657.58,
8-May-2013,,,,6752.61,
9-May-2013,,,,6759.35,
10-May-2013,,,,6855.39,
11-May-2013,,,,6884.57,
13-May-2013,,,,6665.99,
14-May-2013,,,,6659.84,
15-May-2013,,,,6756.91,
16-May-2013,,,,6685.58,
17-May-2013,,,,6682.57,
20-May-2013,,,,6670.87,
