Date,Open,High,Low,Close
21-November-2007,5348.62,5356.75,5152.04,5170.85,
22-November-2007,5174.27,5223.88,5107.31,5179.16,
23-November-2007,5219.78,5292.94,5203.60,5256.55,
26-November-2007,5328.51,5350.84,5282.26,5295.63,
27-November-2007,5274.62,5360.20,5267.38,5348.21,
28-November-2007,5371.70,5428.18,5365.81,5404.15,
29-November-2007,5485.10,5493.59,5382.66,5419.51,
30-November-2007,5416.70,5503.25,5416.70,5469.50,
3-December-2007,5528.42,5594.61,5513.66,5546.58,
4-December-2007,5551.25,5670.57,5538.53,5639.08,
5-December-2007,5679.18,5729.17,5656.18,5691.81,
6-December-2007,5761.78,5775.93,5680.90,5699.57,
7-December-2007,5755.03,5763.56,5635.12,5651.30,
10-December-2007,5692.61,5704.09,5631.14,5677.39,
11-December-2007,5708.45,5774.02,5706.58,5761.43,
12-December-2007,5752.59,5811.96,5701.92,5770.02,
13-December-2007,5790.57,5865.35,5746.40,5765.56,
14-December-2007,5778.50,5788.43,5711.98,5743.80,
17-December-2007,5738.61,5750.66,5530.48,5569.24,
18-December-2007,5570.54,5607.68,5504.18,5564.87,
19-December-2007,5590.01,5659.11,5495.03,5525.64,
20-December-2007,5542.27,5586.13,5523.12,5541.26,
24-December-2007,5549.51,5624.97,5549.51,5586.83,
26-December-2007,5607.20,5659.03,5607.20,5642.90,
27-December-2007,5652.12,5710.14,5590.77,5606.39,
28-December-2007,5605.77,5632.35,5555.46,5595.00,
31-December-2007,5600.58,5686.68,5600.58,5667.45,
1-January-2008,5671.41,5726.93,5666.94,5716.49,
2-January-2008,5723.82,5779.25,5652.52,5761.05,
3-January-2008,5759.69,5796.87,5713.86,5729.57,
4-January-2008,5745.93,5786.82,5668.54,5687.65,
7-January-2008,5674.29,5719.01,5638.32,5665.72,
8-January-2008,5671.82,5742.53,5573.68,5594.26,
9-January-2008,5548.43,5614.38,5530.40,5544.15,
10-January-2008,5558.87,5631.48,5424.08,5440.35,
11-January-2008,5459.26,5493.22,5351.56,5413.01,
14-January-2008,5452.95,5476.85,5360.97,5374.47,
15-January-2008,5387.96,5439.66,5320.98,5335.30,
16-January-2008,5308.60,5308.60,5191.01,5271.09,
17-January-2008,5273.37,5369.22,5249.24,5307.74,
18-January-2008,5256.15,5314.35,5123.79,5147.74,
21-January-2008,5130.64,5130.64,4598.14,4664.53,
22-January-2008,4525.99,4635.35,4063.38,4475.56,
23-January-2008,4531.13,4793.81,4531.13,4675.33,
24-January-2008,4701.03,4823.48,4524.91,4567.13,
25-January-2008,4567.07,4877.19,4567.07,4842.87,
28-January-2008,4840.93,4957.47,4634.83,4926.14,
29-January-2008,4954.12,5007.98,4792.84,4923.74,
30-January-2008,4928.83,4944.25,4777.52,4812.46,
31-January-2008,4816.50,4888.86,4753.97,4832.48,
1-February-2008,4843.40,5012.73,4808.83,5004.87,
4-February-2008,5037.21,5144.46,5037.21,5107.70,
5-February-2008,5087.06,5090.14,5008.31,5024.67,
6-February-2008,4965.76,4965.76,4851.86,4900.05,
7-February-2008,4933.01,4933.01,4776.87,4783.80,
8-February-2008,4787.09,4807.54,4698.25,4741.49,
11-February-2008,4744.08,4777.95,4521.87,4580.70,
12-February-2008,4580.98,4642.17,4495.97,4508.59,
13-February-2008,4527.82,4609.85,4507.13,4555.07,
14-February-2008,4596.87,4699.33,4596.87,4689.41,
15-February-2008,4684.29,4777.30,4610.88,4768.59,
18-February-2008,4806.06,4816.32,4722.98,4789.13,
19-February-2008,4819.67,4890.45,4812.79,4866.49,
20-February-2008,4880.80,4880.80,4740.85,4758.64,
21-February-2008,4767.64,4844.36,4750.97,4801.06,
22-February-2008,4787.28,4791.83,4688.09,4707.66,
25-February-2008,4712.70,4738.63,4625.06,4721.15,
26-February-2008,4733.35,4767.35,4728.01,4746.46,
27-February-2008,4789.87,4815.91,4755.47,4773.34,
28-February-2008,4762.68,4853.87,4762.68,4829.86,
29-February-2008,4830.17,4920.39,4783.06,4887.17,
3-March-2008,4872.47,4942.86,4805.85,4848.05,
4-March-2008,4870.47,4896.33,4785.73,4859.21,
5-March-2008,4854.72,4878.00,4825.61,4849.86,
7-March-2008,4821.39,4821.39,4546.23,4634.70,
10-March-2008,4579.76,4673.70,4493.36,4653.96,
